Epoch, Loss, Validation Loss, Accuracy, Validation Accuracy
1, 0.8258435130119324, 0.522782027721405, 0.6251336932182312, 0.8604269027709961
2, 0.3296853005886078, 0.3258359730243683, 0.8711230158805847, 0.8735632300376892
3, 0.21923771500587463, 0.2561994791030884, 0.8983957171440125, 0.9507389068603516
4, 0.16908754408359528, 0.20534679293632507, 0.9422459602355957, 0.9605911374092102
5, 0.14103366434574127, 0.1774110645055771, 0.959358274936676, 0.9753694534301758
6, 0.101441390812397, 0.15687145292758942, 0.9716577529907227, 0.977011501789093
7, 0.09934338927268982, 0.1462990641593933, 0.9737967848777771, 0.9786535501480103
8, 0.08505618572235107, 0.13225622475147247, 0.978074848651886, 0.9786535501480103
9, 0.07612904161214828, 0.12043096870183945, 0.9834224581718445, 0.9786535501480103
10, 0.07393334805965424, 0.12205763161182404, 0.9823529124259949, 0.9802955389022827
11, 0.057388320565223694, 0.11151794344186783, 0.9877005219459534, 0.9802955389022827
12, 0.05890073999762535, 0.10521385818719864, 0.9893048405647278, 0.9819375872612
13, 0.04059203341603279, 0.10213015973567963, 0.9909090995788574, 0.9802955389022827
14, 0.04604386165738106, 0.1012042686343193, 0.9903743267059326, 0.9786535501480103
15, 0.035284996032714844, 0.09793929010629654, 0.9930481314659119, 0.9819375872612
16, 0.03954077512025833, 0.09453438967466354, 0.9898395538330078, 0.977011501789093
17, 0.027910633012652397, 0.10057571530342102, 0.9941176176071167, 0.9737274050712585
18, 0.029911648482084274, 0.09962911158800125, 0.9946523904800415, 0.9737274050712585
19, 0.024025801569223404, 0.0982992872595787, 0.9925133585929871, 0.9720853567123413
20, 0.01729407161474228, 0.10402678698301315, 0.9978609681129456, 0.9704433679580688
21, 0.021832600235939026, 0.10092947632074356, 0.9962567090988159, 0.9655172228813171
22, 0.01808246225118637, 0.10840071737766266, 0.9973261952400208, 0.9638752341270447
23, 0.021051637828350067, 0.11080822348594666, 0.9973261952400208, 0.9605911374092102
24, 0.012825284153223038, 0.11927162855863571, 0.996791422367096, 0.9573070406913757
25, 0.01680147275328636, 0.10258931666612625, 0.996791422367096, 0.9655172228813171
26, 0.008785302750766277, 0.1079818531870842, 0.9983957409858704, 0.9671592712402344
27, 0.0162569098174572, 0.10726191103458405, 0.996791422367096, 0.9622331857681274
28, 0.009918241761624813, 0.11958964169025421, 0.9983957409858704, 0.958949089050293
29, 0.006314621772617102, 0.12334701418876648, 0.9994652271270752, 0.9622331857681274
30, 0.009021831676363945, 0.133563831448555, 0.9989304542541504, 0.954023003578186
31, 0.008169634267687798, 0.09558132290840149, 0.9978609681129456, 0.9622331857681274
32, 0.009901565499603748, 0.14383865892887115, 0.9989304542541504, 0.9523809552192688
33, 0.011220572516322136, 0.0797707587480545, 0.9957219362258911, 0.9720853567123413
34, 0.008036578074097633, 0.09061521291732788, 0.9994652271270752, 0.9638752341270447
35, 0.012669227086007595, 0.1053069680929184, 0.9983957409858704, 0.9556650519371033
36, 0.0049447971396148205, 0.1294136345386505, 0.9989304542541504, 0.9556650519371033
37, 0.005594736896455288, 0.094501793384552, 0.9989304542541504, 0.9622331857681274
38, 0.005513379815965891, 0.10975198447704315, 0.9994652271270752, 0.958949089050293
39, 0.0032293815165758133, 0.12399643659591675, 1.0, 0.954023003578186
40, 0.0022259033285081387, 0.12345540523529053, 1.0, 0.9556650519371033
41, 0.006035185419023037, 0.14676140248775482, 0.9978609681129456, 0.9523809552192688
42, 0.0032032327726483345, 0.12628403306007385, 0.9994652271270752, 0.954023003578186
43, 0.002844802103936672, 0.12483227998018265, 0.9994652271270752, 0.9556650519371033
44, 0.0035279816947877407, 0.13520686328411102, 0.9989304542541504, 0.954023003578186
45, 0.005262844264507294, 0.16523323953151703, 0.9989304542541504, 0.9523809552192688
46, 0.0027943223249167204, 0.15774941444396973, 1.0, 0.9507389068603516
47, 0.0021693778689950705, 0.14498448371887207, 1.0, 0.9556650519371033
48, 0.0030586200300604105, 0.08844167739152908, 0.9994652271270752, 0.9688013195991516
49, 0.003001207485795021, 0.11513291299343109, 0.9994652271270752, 0.958949089050293
50, 0.004929645918309689, 0.1312604546546936, 0.9989304542541504, 0.9573070406913757
51, 0.002594379475340247, 0.15446799993515015, 1.0, 0.9556650519371033
52, 0.0030282470397651196, 0.1521284580230713, 0.9994652271270752, 0.9556650519371033
53, 0.004235832020640373, 0.1654338538646698, 0.9989304542541504, 0.9490968585014343
54, 0.002731957472860813, 0.15535485744476318, 1.0, 0.9556650519371033
55, 0.0031973710283637047, 0.12816432118415833, 0.9994652271270752, 0.954023003578186
56, 0.004529479891061783, 0.1410824954509735, 0.9994652271270752, 0.9523809552192688
57, 0.0016757569974288344, 0.12647297978401184, 1.0, 0.958949089050293
58, 0.0013725500321015716, 0.16418716311454773, 1.0, 0.9490968585014343
59, 0.001356923603452742, 0.17681294679641724, 1.0, 0.9490968585014343
60, 0.0018138133455067873, 0.1349588930606842, 0.9994652271270752, 0.9573070406913757
61, 0.003485145978629589, 0.1771710216999054, 0.9989304542541504, 0.9458128213882446
62, 0.0011401923839002848, 0.15947647392749786, 1.0, 0.9556650519371033
63, 0.0007302915910258889, 0.16216285526752472, 1.0, 0.9573070406913757
64, 0.002843339927494526, 0.16973891854286194, 0.9989304542541504, 0.9573070406913757
65, 0.0033875158987939358, 0.241905078291893, 0.9983957409858704, 0.9490968585014343
66, 0.0024653649888932705, 0.20939511060714722, 0.9994652271270752, 0.954023003578186
67, 0.002122729318216443, 0.1697937548160553, 0.9994652271270752, 0.9573070406913757
68, 0.0023536288645118475, 0.231331005692482, 0.9994652271270752, 0.9507389068603516
69, 0.0014184387400746346, 0.16321571171283722, 0.9994652271270752, 0.9523809552192688
70, 0.0014107698807492852, 0.18819747865200043, 0.9994652271270752, 0.9523809552192688
71, 0.0025543600786477327, 0.19746826589107513, 0.9989304542541504, 0.9458128213882446
72, 0.00464498158544302, 0.17020873725414276, 0.9989304542541504, 0.958949089050293
73, 0.0080408388748765, 0.19470933079719543, 0.9989304542541504, 0.9523809552192688
74, 0.007783184293657541, 0.24738040566444397, 0.9994652271270752, 0.9474548697471619
75, 0.0021226860117167234, 0.2447676658630371, 0.9994652271270752, 0.9490968585014343
76, 0.0017038378864526749, 0.2598930597305298, 1.0, 0.9490968585014343
77, 0.0030027837492525578, 0.2516692876815796, 0.9994652271270752, 0.954023003578186
78, 0.0010081337532028556, 0.22577528655529022, 1.0, 0.9507389068603516
79, 0.0017207497730851173, 0.2320241630077362, 1.0, 0.9556650519371033
80, 0.00108533282764256, 0.17735809087753296, 1.0, 0.9556650519371033
81, 0.002242083428427577, 0.2122618854045868, 0.9989304542541504, 0.954023003578186
82, 0.0013579234946519136, 0.24250051379203796, 1.0, 0.9556650519371033
83, 0.0010450445115566254, 0.21559381484985352, 0.9994652271270752, 0.954023003578186
84, 0.00516802491620183, 0.2813040316104889, 0.9994652271270752, 0.9474548697471619
85, 0.004544518422335386, 0.2896123230457306, 0.9978609681129456, 0.9507389068603516
86, 0.003740521613508463, 0.16183753311634064, 0.9989304542541504, 0.9490968585014343
87, 0.005185185000300407, 0.1781468689441681, 0.9989304542541504, 0.9573070406913757
88, 0.0032192845828831196, 0.22271746397018433, 0.9989304542541504, 0.9490968585014343
89, 0.0012689229333773255, 0.22613835334777832, 1.0, 0.9474548697471619
90, 0.0005863751866854727, 0.2534753382205963, 1.0, 0.9474548697471619
91, 0.0005583026795648038, 0.25682970881462097, 1.0, 0.9458128213882446
92, 0.0003092474362347275, 0.2679871618747711, 1.0, 0.9441707730293274
93, 0.003745544236153364, 0.20566074550151825, 0.9989304542541504, 0.954023003578186
94, 0.0018608224345371127, 0.22792814671993256, 0.9994652271270752, 0.954023003578186
95, 0.001914795022457838, 0.21600937843322754, 0.9989304542541504, 0.9556650519371033
96, 0.00218454678542912, 0.24400635063648224, 0.9989304542541504, 0.954023003578186
97, 0.0010763597674667835, 0.23431283235549927, 1.0, 0.9556650519371033
98, 0.0023646557237952948, 0.3994161784648895, 0.9994652271270752, 0.9392446875572205
99, 0.0031327849719673395, 0.3609564006328583, 0.9989304542541504, 0.9458128213882446
100, 0.0018293138127774, 0.3455080986022949, 0.9994652271270752, 0.9458128213882446
